iter	MAE
3250	556201.8063
3251	556178.3656
3252	556169.3965
3253	556149.6006
3254	556117.7872
3255	556103.8286
3256	556096.4396
3257	556077.8916
3258	556045.8683
3259	556019.6953
3260	555992.4711
3261	555981.4417
3262	555954.0891
3263	555941.9435
3264	555902.6501
3265	555891.8944
3266	555869.3487
3267	555846.925
3268	555812.9017
3269	555773.6417
3270	555756.3269
3271	555751.9968
3272	555734.5025
3273	555711.3293
3274	555699.2765
3275	555692.2863
3276	555674.3161
3277	555659.808
3278	555642.4729
3279	555611.4648
3280	555590.3593
3281	555542.2343
3282	555529.3675
3283	555508.9864
3284	555389.2618
3285	555377.2283
3286	555354.491
3287	555340.6385
3288	555322.7128
3289	555302.2273
3290	555268.9085
3291	555255.6705
3292	555227.3914
3293	555208.3159
3294	555200.4919
3295	555177.4068
3296	555161.7035
3297	555144.6011
3298	555048.7588
3299	555024.8537
3300	555018.743
3301	554994.1808
3302	554986.674
3303	554967.8662
3304	554919.9625
3305	554881.4525
3306	554867.8083
3307	554845.898
3308	554840.1185
3309	554822.9982
3310	554820.1122
3311	554760.7965
3312	554735.6654
3313	554707.5524
3314	554693.2656
3315	554655.7855
3316	554637.1175
3317	554621.6648
3318	554616.4071
3319	554575.232
3320	554558.7855
3321	554547.779
3322	554540.814
3323	554492.9979
3324	554478.6174
3325	554448.43
3326	554439.1355
3327	554425.2495
3328	554398.4329
3329	554394.1714
3330	554358.9168
3331	554333.2805
3332	554306.0296
3333	554298.3559
3334	554283.628
3335	554269.728
3336	554238.8046
3337	554195.4199
3338	554183.7775
3339	554181.4687
3340	554177.5255
3341	554157.1497
3342	554125.2847
3343	554111.2169
3344	554078.8658
3345	554066.9021
3346	554058.0777
3347	554024.902
3348	554003.0434
3349	553964.0305
3350	553945.7032
3351	553932.6831
3352	553929.4345
3353	553904.2196
3354	553896.4684
3355	553884.2756
3356	553873.1387
3357	553867.2553
3358	553842.8513
3359	553787.8134
3360	553763.8145
3361	553742.1413
3362	553733.8469
3363	553731.3165
3364	553721.0026
3365	553695.6443
3366	553676.7796
3367	553662.107
3368	553659.3737
3369	553649.9944
3370	553647.3388
3371	553634.2589
3372	553624.952
3373	553606.0932
3374	553586.873
3375	553565.5038
3376	553552.4426
3377	553541.8908
3378	553524.4184
3379	553514.2026
3380	553491.4693
3381	553465.6155
3382	553427.1757
3383	553409.1256
3384	553385.0895
3385	553365.9373
3386	553341.0345
3387	553307.555
3388	553252.3382
3389	553196.8958
3390	553176.4434
3391	553149.2419
3392	553121.6523
3393	553102.4567
3394	553051.0072
3395	553048.9399
3396	553035.2626
3397	553021.588
3398	552956.2597
3399	552928.2624
3400	552913.5494
3401	552905.7308
3402	552891.3066
3403	552880.0693
3404	552862.0773
3405	552842.0436
3406	552824.8684
3407	552800.4248
3408	552796.4823
3409	552782.2052
3410	552746.2053
3411	552734.8272
3412	552711.9313
3413	552694.0071
3414	552679.5779
3415	552669.7474
3416	552656.4862
3417	552646.1886
3418	552631.4731
3419	552623.1274
3420	552609.0447
3421	552590.8874
3422	552559.0302
3423	552540.4474
3424	552526.0013
3425	552509.4262
3426	552501.8569
3427	552484.2111
3428	552477.0777
3429	552430.106
3430	552419.7336
3431	552408.2799
3432	552388.3087
3433	552372.2499
3434	552358.8607
3435	552356.2622
3436	552348.479
3437	552330.9512
3438	552255.2116
3439	552238.9495
3440	552224.8448
3441	552207.7731
3442	552186.7049
3443	552163.3287
3444	552151.511
3445	552139.0648
3446	552121.5066
3447	552108.5912
3448	552103.1593
3449	552074.5425
3450	552067.7339
3451	552061.783
3452	552038.8202
3453	552014.7606
3454	552004.8036
3455	551983.3592
3456	551971.1283
3457	551947.5783
3458	551905.6886
3459	551888.8349
3460	551871.015
3461	551845.8865
3462	551830.5871
3463	551819.8297
3464	551790.3703
3465	551776.4915
3466	551755.8678
3467	551730.4498
3468	551712.1038
3469	551659.0332
3470	551604.789
3471	551595.035
3472	551560.9548
3473	551526.3517
3474	551520.8716
3475	551506.7201
3476	551472.8697
3477	551435.4891
3478	551427.8522
3479	551418.7073
3480	551402.4632
3481	551341.1472
3482	551330.0319
3483	551311.9873
3484	551272.0125
3485	551268.4531
3486	551237.6146
3487	551231.2237
3488	551217.4221
3489	551187.0772
3490	551178.2113
3491	551153.8489
3492	551141.621
3493	551130.4864
3494	551118.6936
3495	551102.2151
3496	551068.2687
3497	551056.6584
3498	551041.1055
3499	551020.7029
3500	550996.5904
3501	550989.7118
3502	550975.1816
3503	550962.6695
3504	550946.191
3505	550923.9741
3506	550912.2737
3507	550857.7257
3508	550842.7962
3509	550837.258
3510	550812.5815
3511	550788.7417
3512	550771.8204
3513	550746.8682
3514	550703.8007
3515	550673.4795
3516	550651.5724
3517	550633.0593
3518	550621.0029
3519	550593.8266
3520	550579.0277
3521	550567.1398
3522	550555.9692
3523	550515.4313
3524	550490.4392
3525	550475.5726
3526	550460.7307
3527	550431.8299
3528	550398.6247
3529	550375.8819
3530	550352.0835
3531	550296.9017
3532	550278.6322
3533	550229.6767
3534	550206.8346
3535	550188.7108
3536	550158.3131
3537	550142.2852
3538	550130.6297
3539	550099.1638
3540	550087.7329
3541	550077.2828
3542	550057.2781
3543	550046.0531
3544	550017.882
3545	550007.4073
3546	549975.4297
3547	549958.3741
3548	549949.375
3549	549925.5136
3550	549911.1806
3551	549887.0644
3552	549873.1988
3553	549859.9006
3554	549843.1134
3555	549818.1235
3556	549807.821
3557	549791.5757
3558	549760.9101
3559	549748.8756
3560	549733.4704
3561	549728.8263
3562	549717.133
3563	549681.214
3564	549677.8273
3565	549666.514
3566	549644.0074
3567	549629.1505
3568	549618.7701
3569	549592.6607
3570	549576.1013
3571	549548.5926
3572	549541.9771
3573	549531.9105
3574	549513.8244
3575	549480.1097
3576	549457.8066
3577	549436.132
3578	549422.991
3579	549392.619
3580	549378.3536
3581	549362.5804
3582	549312.8708
3583	549274.9731
3584	549257.333
3585	549248.0858
3586	549238.0584
3587	549201.4264
3588	549187.1586
3589	549146.6639
3590	549140.0234
3591	549121.025
3592	549109.1794
3593	549089.3338
3594	549072.6186
3595	549051.597
3596	549029.1836
3597	548996.1579
3598	548984.1319
3599	548976.8151
3600	548967.8351
3601	548958.3259
3602	548907.9177
3603	548898.2709
3604	548889.3839
3605	548878.4697
3606	548872.5613
3607	548867.2013
3608	548854.9309
3609	548848.3979
3610	548824.5842
3611	548814.1948
3612	548787.8834
3613	548776.1038
3614	548705.7811
3615	548691.5087
3616	548680.5107
3617	548670.1188
3618	548643.9239
3619	548630.1003
3620	548602.7427
3621	548587.4442
3622	548564.1466
3623	548555.3175
3624	548518.9123
3625	548506.7057
3626	548503.3443
3627	548493.638
3628	548469.3762
3629	548463.7052
3630	548392.2719
3631	548373.8769
3632	548357.564
3633	548342.3489
3634	548332.1751
3635	548309.5865
3636	548302.0608
3637	548282.0679
3638	548260.4913
3639	548231.234
3640	548204.2288
3641	548180.9846
3642	548161.8307
3643	548153.4179
3644	548123.1957
3645	548113.6956
3646	548094.5716
3647	548041.126
3648	548018.8157
3649	547991.2572
3650	547965.2165
3651	547963.7611
3652	547906.7547
3653	547902.7833
3654	547885.2692
3655	547866.0642
3656	547847.5498
3657	547838.9284
3658	547813.903
3659	547809.0339
3660	547783.5929
3661	547756.5881
3662	547732.3471
3663	547726.8522
3664	547713.3259
3665	547682.1158
3666	547656.914
3667	547636.5931
3668	547626.8163
3669	547555.9412
3670	547529.0614
3671	547487.0924
3672	547479.5367
3673	547451.7503
3674	547442.2763
3675	547429.5326
3676	547415.0194
3677	547407.5171
3678	547372.2578
3679	547361.9948
3680	547340.5501
3681	547317.2595
3682	547278.23
3683	547249.5938
3684	547240.5541
3685	547221.979
3686	547202.3861
3687	547182.874
3688	547147.0399
3689	547119.4728
3690	547109.9469
3691	547083.7622
3692	547059.6855
3693	547039.3734
3694	547009.4671
3695	546989.6833
3696	546975.5265
3697	546962.6043
3698	546926.3901
3699	546911.6372
3700	546879.4331
3701	546869.2177
3702	546857.7038
3703	546843.7246
3704	546837.4324
3705	546809.5049
3706	546798.212
3707	546788.9781
3708	546757.5873
3709	546729.3915
3710	546718.3641
3711	546683.4162
3712	546666.9719
3713	546646.8507
3714	546621.7091
3715	546610.9633
3716	546604.1504
3717	546587.9437
3718	546564.1015
3719	546532.4045
3720	546514.9843
3721	546499.9665
3722	546461.6784
3723	546425.9646
3724	546400.5606
3725	546387.7657
3726	546366.416
3727	546353.6084
3728	546339.7134
3729	546328.4323
3730	546307.2205
3731	546291.6093
3732	546238.2317
3733	546230.8021
3734	546217.9129
3735	546179.2653
3736	546169.5741
3737	546148.0759
3738	546121.2267
3739	546107.5418
3740	546080.6485
3741	546045.2543
3742	546039.1182
3743	546026.0648
3744	546017.7592
3745	546015.455
3746	546006.5411
3747	545993.1772
3748	545986.6033
3749	545972.4895
3750	545962.3362
3751	545939.3005
3752	545881.5386
3753	545876.2265
3754	545828.5934
3755	545819.0761
3756	545808.873
3757	545799.2043
3758	545787.0484
3759	545772.2176
3760	545753.4876
3761	545730.2288
3762	545715.7909
3763	545704.7391
3764	545687.032
3765	545670.5626
3766	545621.3081
3767	545592.419
3768	545578.862
3769	545569.321
3770	545553.4852
3771	545529.3065
3772	545510.1225
3773	545506.2899
3774	545492.4243
3775	545472.4273
3776	545461.7509
3777	545434.9439
3778	545402.3218
3779	545386.1405
3780	545366.6554
3781	545360.5183
3782	545310.4983
3783	545292.6282
3784	545275.977
3785	545261.9266
3786	545243.8335
3787	545222.487
3788	545215.5876
3789	545171.7021
3790	545149.193
3791	545140.2544
3792	545127.1281
3793	545115.3152
3794	545095.508
3795	545076.2305
3796	545054.223
3797	545026.5542
3798	545015.5994
3799	545003.3013
3800	544980.0153
3801	544972.2056
3802	544959.0936
3803	544951.5343
3804	544936.711
3805	544912.018
3806	544893.553
3807	544873.1516
3808	544855.3974
3809	544830.2855
3810	544813.0568
3811	544771.7969
3812	544758.5183
3813	544754.3938
3814	544738.076
3815	544732.0354
3816	544688.847
3817	544675.6665
3818	544663.2368
3819	544642.4539
3820	544625.5028
3821	544597.1496
3822	544571.1326
3823	544532.124
3824	544466.671
3825	544447.3853
3826	544428.6702
3827	544416.7488
3828	544390.1697
3829	544385.8044
3830	544372.8949
3831	544358.6475
3832	544330.3484
3833	544321.7673
3834	544297.3204
3835	544292.8891
3836	544277.7506
3837	544270.9164
3838	544264.5017
3839	544252.4575
3840	544231.1426
3841	544214.5421
3842	544202.1542
3843	544183.7925
3844	544158.3236
3845	544133.1999
3846	544119.129
3847	544108.3895
3848	544093.87
3849	544064.7712
3850	544055.474
3851	544054.1848
3852	544030.3275
3853	543998.3197
3854	543987.6651
3855	543965.4641
3856	543962.641
3857	543955.1842
3858	543924.4137
3859	543887.7659
3860	543881.6894
3861	543866.4212
3862	543847.0263
3863	543786.8721
3864	543759.9266
3865	543753.1626
3866	543734.4441
3867	543685.2502
3868	543655.5648
3869	543636.5954
3870	543632.1528
3871	543603.8841
3872	543590.9525
3873	543575.9594
3874	543560.1799
3875	543544.3631
3876	543517.7954
3877	543500.2052
3878	543478.7427
3879	543462.8502
3880	543455.5423
3881	543447.7995
3882	543434.065
3883	543399.6991
3884	543362.08
3885	543339.9115
3886	543329.0985
3887	543321.3099
3888	543304.7154
3889	543297.7741
3890	543276.9473
3891	543236.928
3892	543208.4563
3893	543171.4078
3894	543136.898
3895	543119.9523
3896	543103.9921
3897	543098.8536
3898	543092.4591
3899	543075.8348
3900	543065.9069
3901	543050.088
3902	543040.74
3903	543014.5244
3904	543006.9945
3905	542943.614
3906	542937.3626
3907	542909.1407
3908	542883.4718
3909	542870.0405
3910	542837.1303
3911	542812.9171
3912	542775.123
3913	542731.9294
3914	542708.6455
3915	542695.2229
3916	542681.874
3917	542668.6247
3918	542660.1189
3919	542653.7187
3920	542643.057
3921	542618.3277
3922	542604.4317
3923	542595.283
3924	542568.4564
3925	542547.5668
3926	542534.1976
3927	542504.87
3928	542489.052
3929	542477.6331
3930	542466.8192
3931	542447.3518
3932	542402.3278
3933	542389.5842
3934	542369.8377
3935	542363.4483
3936	542351.315
3937	542341.4741
3938	542337.0583
3939	542321.6689
3940	542318.9196
3941	542300.1658
3942	542271.0004
3943	542260.6668
3944	542246.5466
3945	542240.353
3946	542236.5496
3947	542233.174
3948	542229.8767
3949	542220.1023
3950	542181.5141
3951	542142.4698
3952	542119.417
3953	542063.5647
3954	542052.8898
3955	542039.6051
3956	542026.4899
3957	542023.088
3958	542012.9432
3959	541987.259
3960	541979.2928
3961	541961.2572
3962	541927.8419
3963	541908.5646
3964	541898.0621
3965	541881.2275
3966	541861.3769
3967	541837.6884
3968	541828.6643
3969	541815.6687
3970	541771.0285
3971	541758.374
3972	541735.3486
3973	541704.8271
3974	541687.8589
3975	541664.7373
3976	541654.2244
3977	541619.5102
3978	541587.7155
3979	541571.5034
3980	541565.0611
3981	541547.6172
3982	541534.5096
3983	541519.4854
3984	541515.2477
3985	541493.5506
3986	541432.0567
3987	541425.2288
3988	541410.6902
3989	541395.0371
3990	541380.8589
3991	541352.4937
3992	541331.6135
3993	541290.2523
3994	541269.1646
3995	541257.447
3996	541225.7164
3997	541218.3136
3998	541183.9701
3999	541156.8339
4000	541141.6555
4001	541131.3208
4002	541120.3617
4003	541110.6365
4004	541087.3597
4005	541058.1495
4006	541039.8844
4007	541022.5159
4008	540999.4842
4009	540989.4815
4010	540960.5549
4011	540943.2586
4012	540929.6576
4013	540920.0499
4014	540913.2697
4015	540895.9707
4016	540875.3231
4017	540848.1084
4018	540840.5654
4019	540816.8396
4020	540808.0686
4021	540796.7218
4022	540783.6195
4023	540771.2221
4024	540750.3184
4025	540743.8381
4026	540726.8243
4027	540696.7526
4028	540688.9306
4029	540676.2627
4030	540657.5084
4031	540628.0384
4032	540623.2397
4033	540605.6119
4034	540593.2874
4035	540580.6105
4036	540565.1252
4037	540556.9267
4038	540526.0514
4039	540513.9167
4040	540503.059
4041	540489.0007
4042	540478.5563
4043	540454.5123
4044	540440.6611
4045	540429.643
4046	540420.3743
4047	540410.793
4048	540401.352
4049	540360.6989
4050	540351.274
4051	540343.7059
4052	540328.8403
4053	540303.3816
4054	540291.0457
4055	540274.2977
4056	540253.8435
4057	540248.942
4058	540218.3121
4059	540207.5717
4060	540188.7364
4061	540179.3957
4062	540172.1641
4063	540160.557
4064	540147.2495
4065	540129.6667
4066	540110.5009
4067	540055.6285
4068	540036.1353
4069	540009.2776
4070	540000.7879
4071	539993.6027
4072	539902.9636
4073	539898.9385
4074	539852.353
4075	539840.1957
4076	539821.9331
4077	539808.4802
4078	539790.357
4079	539762.5326
4080	539758.8456
4081	539743.0928
4082	539734.7861
4083	539733.7608
4084	539723.4481
4085	539697.4327
4086	539684.4108
4087	539679.2084
4088	539663.6164
4089	539657.426
4090	539643.7301
4091	539626.6169
4092	539610.4794
4093	539583.0602
4094	539573.2639
4095	539562.09
4096	539550.978
4097	539519.9937
4098	539479.4355
4099	539467.0217
4100	539452.5862
4101	539414.7499
4102	539406.5939
4103	539397.3498
4104	539389.4532
4105	539373.5687
4106	539364.8858
4107	539355.2209
4108	539343.6005
4109	539321.6638
4110	539290.355
4111	539285.5089
4112	539277.5741
4113	539270.1898
4114	539259.5775
4115	539250.8827
4116	539240.8715
4117	539234.6168
4118	539209.2242
4119	539186.0599
4120	539168.8582
4121	539140.4439
4122	539114.8415
4123	539077.6328
4124	539043.8632
4125	539025.7267
4126	538993.7124
4127	538980.4612
4128	538968.2897
4129	538960.5376
4130	538947.2734
4131	538925.2335
4132	538906.5787
4133	538886.6401
4134	538762.9475
4135	538740.5266
4136	538734.7042
4137	538725.5905
4138	538710.4984
4139	538701.2047
4140	538670.6981
4141	538656.6765
4142	538638.3225
4143	538605.4179
4144	538596.8195
4145	538590.1207
4146	538577.1848
4147	538569.6912
4148	538550.729
4149	538515.938
4150	538476.524
4151	538445.6384
4152	538432.9069
4153	538379.7367
4154	538362.84
4155	538319.8057
4156	538305.9326
4157	538286.8619
4158	538277.8956
4159	538224.3885
4160	538209.4784
4161	538156.5828
4162	538151.045
4163	538035.4062
4164	538027.6927
4165	538006.4522
4166	537999.9492
4167	537988.9614
4168	537971.4447
4169	537964.4628
4170	537944.3553
4171	537936.3733
4172	537907.5442
4173	537892.143
4174	537886.3719
4175	537876.2418
4176	537865.4325
4177	537854.1313
4178	537849.1712
4179	537830.8062
4180	537808.8807
4181	537794.759
4182	537783.9678
4183	537770.1625
4184	537753.5942
4185	537723.567
4186	537711.5721
4187	537696.6724
4188	537667.3857
4189	537651.8932
4190	537635.9475
4191	537629.7648
4192	537615.1299
4193	537608.6286
4194	537597.9183
4195	537580.5701
4196	537565.6849
4197	537546.1463
4198	537532.7142
4199	537523.477
4200	537514.6857
4201	537498.2518
4202	537476.12
4203	537471.8545
4204	537417.1956
4205	537383.3611
4206	537355.388
4207	537346.6692
4208	537326.137
4209	537318.9257
4210	537309.0111
4211	537263.5199
4212	537244.4252
4213	537232.0492
4214	537203.2882
4215	537191.5876
4216	537169.8131
4217	537152.3912
4218	537143.8643
4219	537132.3756
4220	537123.6789
4221	537111.8611
4222	537092.1635
4223	537081.7709
4224	537064.0181
4225	537044.7974
4226	537032.7171
4227	537007.8454
4228	536998.1504
4229	536992.9589
4230	536978.2382
4231	536966.4793
4232	536955.4922
4233	536935.5683
4234	536921.1908
4235	536908.4962
4236	536895.6172
4237	536859.4968
4238	536851.2556
4239	536838.0936
4240	536819.7383
4241	536748.0041
4242	536732.6019
4243	536726.9862
4244	536720.0817
4245	536715.66
4246	536702.9958
4247	536688.5142
4248	536677.7713
4249	536658.185
4250	536647.3721
4251	536642.055
4252	536618.8183
4253	536595.7348
4254	536587.6464
4255	536579.7426
4256	536542.3213
4257	536532.6523
4258	536528.3815
4259	536482.4179
4260	536474.4929
4261	536450.6377
4262	536443.9965
4263	536433.9285
4264	536426.7184
4265	536385.5616
4266	536344.9532
4267	536333.4149
4268	536327.6298
4269	536304.4874
4270	536293.1625
4271	536287.1539
4272	536280.0102
4273	536245.6348
4274	536231.8832
4275	536212.268
4276	536155.9787
4277	536114.7489
4278	536103.6607
4279	536092.1406
4280	536090.2738
4281	536082.0779
4282	536060.2562
4283	536034.5254
4284	536007.1353
4285	536000.2485
4286	535992.6339
4287	535974.8953
4288	535964.6062
4289	535962.1118
4290	535952.4983
4291	535938.2448
4292	535926.9476
4293	535888.8021
4294	535876.7646
4295	535866.7853
4296	535850.964
4297	535838.3108
4298	535815.6894
4299	535799.2231
4300	535786.495
4301	535762.6305
4302	535753.7803
4303	535739.3894
4304	535720.9821
4305	535711.4497
4306	535702.0139
4307	535700.0973
4308	535686.2614
4309	535670.6868
4310	535651.8197
4311	535631.8983
4312	535605.3919
4313	535594.9583
4314	535577.7076
4315	535553.0835
4316	535539.6344
4317	535532.4471
4318	535504.8142
4319	535487.9986
4320	535454.3873
4321	535451.6451
4322	535433.2575
4323	535423.4889
4324	535393.3291
4325	535366.0424
4326	535357.4579
4327	535349.2484
4328	535339.5152
4329	535315.5591
4330	535302.5849
4331	535294.2136
4332	535285.7436
4333	535268.9997
4334	535258.2491
4335	535247.0129
4336	535231.7521
4337	535200.542
4338	535178.101
4339	535170.0294
4340	535159.5994
4341	535146.8456
4342	535121.6966
4343	535108.5267
4344	535096.052
4345	535055.0506
4346	535045.8095
4347	535028.105
4348	535008.1953
4349	534991.0357
4350	534976.4678
4351	534964.798
4352	534940.0803
4353	534921.0795
4354	534886.6767
4355	534870.6028
4356	534862.9961
4357	534849.2221
4358	534829.3965
4359	534823.3651
4360	534803.4509
4361	534793.9563
4362	534778.0132
4363	534769.4476
4364	534758.812
4365	534750.1081
4366	534736.559
4367	534724.5267
4368	534705.7637
4369	534693.8411
4370	534690.2535
4371	534641.3127
4372	534630.7256
4373	534580.4333
4374	534549.917
4375	534528.9402
4376	534520.6943
4377	534455.4376
4378	534439.2375
4379	534416.6675
4380	534402.1075
4381	534368.5962
4382	534361.8726
4383	534358.5719
4384	534346.8003
4385	534334.7122
4386	534315.2793
4387	534300.6614
4388	534274.7257
4389	534252.6493
4390	534234.6552
4391	534217.8432
4392	534198.4767
4393	534183.2309
4394	534168.2278
4395	534160.1746
4396	534142.6661
4397	534125.0569
4398	534119.4308
4399	534076.013
4400	534058.0555
4401	534033.7688
4402	534024.2243
4403	534015.0825
4404	534008.6083
4405	533973.5102
4406	533956.8064
4407	533933.4209
4408	533927.1128
4409	533917.5054
4410	533906.8517
4411	533878.1106
4412	533843.3609
4413	533836.5837
4414	533815.5969
4415	533771.6971
4416	533751.3596
4417	533748.5727
4418	533739.4015
4419	533718.7295
4420	533694.625
4421	533680.6958
4422	533668.1457
4423	533660.8741
4424	533639.1715
4425	533626.3004
4426	533602.3671
4427	533598.3491
4428	533573.9251
4429	533568.9005
4430	533541.006
4431	533535.2124
4432	533509.5921
4433	533462.9458
4434	533453.7404
4435	533435.7866
4436	533428.5159
4437	533399.2167
4438	533387.9693
4439	533370.3718
4440	533365.6649
4441	533359.743
4442	533306.9061
4443	533295.9199
4444	533282.1759
4445	533272.752
4446	533258.9536
4447	533248.5966
4448	533233.7074
4449	533222.6607
4450	533193.301
4451	533175.6516
4452	533160.9036
4453	533132.5781
4454	533127.215
4455	533106.1897
4456	533099.7445
4457	533086.3689
4458	533078.8912
4459	533071.2017
4460	533062.6285
4461	533053.3541
4462	533027.0289
4463	533018.9583
4464	533001.4101
4465	532985.993
4466	532975.4273
4467	532964.1039
4468	532943.9902
4469	532928.4592
4470	532921.2141
4471	532911.2642
4472	532883.6685
4473	532848.3316
4474	532838.3051
4475	532823.7079
4476	532800.2212
4477	532775.4285
4478	532768.6873
4479	532761.7034
4480	532726.3057
4481	532713.3769
4482	532701.7156
4483	532691.204
4484	532685.0436
4485	532680.6032
4486	532653.7067
4487	532650.5403
4488	532623.6778
4489	532598.8711
4490	532561.1231
4491	532551.1303
4492	532529.025
4493	532514.1818
4494	532504.1862
4495	532443.2953
4496	532416.9532
4497	532410.2551
4498	532380.4169
4499	532376.7401
4500	532364.8361
4501	532336.4998
4502	532325.3536
4503	532315.4278
4504	532296.7101
4505	532273.148
4506	532267.9002
4507	532258.3047
4508	532240.5463
4509	532224.5169
4510	532192.8232
4511	532183.1961
4512	532170.8738
4513	532154.6917
4514	532134.1927
4515	532111.4631
4516	532107.1511
4517	532098.6815
4518	532077.259
4519	532064.8668
4520	532047.5318
4521	532036.9662
4522	532031.1398
4523	532023.2997
4524	532012.9186
4525	532004.438
4526	531990.34
4527	531982.3109
4528	531951.5923
4529	531930.3865
4530	531926.2368
4531	531904.7461
4532	531894.5757
4533	531879.4942
4534	531865.3036
4535	531848.1627
4536	531820.0803
4537	531801.8144
4538	531768.6393
4539	531735.7542
4540	531718.9926
4541	531708.8831
4542	531699.6369
4543	531694.1218
4544	531687.1737
4545	531670.6772
4546	531660.5911
