iter	Passed	Remaining
1668	57343	458022
1669	57378	457998
1670	57420	458022
1671	57439	457867
1672	57487	457942
1673	57521	457901
1674	57545	457787
1675	57585	457799
1676	57613	457713
1677	57664	457814
1678	57714	457898
1679	57740	457802
1680	57790	457886
1681	57821	457825
1682	57858	457813
1683	57874	457634
1684	57919	457681
1685	58011	458106
1686	58090	458425
1687	58119	458344
1688	58163	458389
1689	58188	458278
1690	58230	458305
1691	58252	458169
1692	58297	458221
1693	58317	458074
1694	58356	458072
1695	58374	457911
1696	58421	457970
1697	58460	457976
1698	58513	458083
1699	58561	458158
1700	58589	458070
1701	58636	458132
1702	58658	458008
1703	58702	458046
1704	58729	457949
1705	58768	457957
1706	58786	457789
1707	58825	457788
1708	58838	457594
1709	58878	457597
1710	58901	457480
1711	58935	457438
1712	58962	457344
1713	59052	457743
1714	59109	457884
1715	59154	457928
1716	59175	457789
1717	59195	457643
1718	59215	457497
1719	59237	457366
1720	59278	457382
1721	59303	457274
1722	59334	457219
1723	59359	457108
1724	59404	457158
1725	59422	456992
1726	59445	456874
1727	59487	456900
1728	59531	456936
1729	59562	456877
1730	59600	456871
1731	59619	456713
1732	59661	456741
1733	59695	456699
1734	59724	456627
1735	59745	456488
1736	59796	456581
1737	59820	456468
1738	59872	456569
1739	59923	456657
1740	59953	456591
1741	59978	456483
1742	60021	456513
1743	60078	456652
1744	60104	456556
1745	60129	456443
1746	60147	456288
1747	60170	456165
1748	60194	456051
1749	60214	455910
1750	60259	455954
1751	60286	455863
1752	60333	455928
1753	60355	455796
1754	60395	455806
1755	60410	455626
1756	60461	455713
1757	60490	455640
1758	60534	455679
1759	60558	455564
1760	60593	455537
1761	60614	455399
1762	60656	455425
1763	60676	455276
1764	60716	455289
1765	60741	455180
1766	60783	455208
1767	60810	455118
1768	60828	454961
1769	60853	454855
1770	60895	454880
1771	60919	454767
1772	60960	454780
1773	60987	454687
1774	61032	454737
1775	61091	454884
1776	61127	454863
1777	61150	454740
1778	61178	454660
1779	61201	454538
1780	61227	454446
1781	61255	454365
1782	61277	454240
1783	61323	454291
1784	61346	454173
1785	61386	454174
1786	61409	454055
1787	61450	454077
1788	61472	453945
1789	61514	453967
1790	61540	453874
1791	61585	453917
1792	61610	453817
1793	61648	453809
1794	61687	453803
1795	61711	453696
1796	61757	453745
1797	61786	453677
1798	61823	453655
1799	61846	453543
1800	61891	453581
1801	61911	453442
1802	61960	453516
1803	61988	453436
1804	62021	453392
1805	62051	453328
1806	62123	453567
1807	62159	453543
1808	62207	453609
1809	62230	453488
1810	62276	453545
1811	62308	453492
1812	62329	453360
1813	62370	453371
1814	62396	453275
1815	62435	453276
1816	62457	453149
1817	62504	453207
1818	62523	453063
1819	62577	453167
1820	62616	453171
1821	62636	453030
1822	62679	453059
1823	62701	452935
1824	62757	453060
1825	62795	453048
1826	62822	452958
1827	62872	453039
1828	62897	452939
1829	62936	452934
1830	62959	452820
1831	63000	452831
1832	63025	452731
1833	63075	452808
1834	63101	452711
1835	63251	453511
1836	63299	453568
1837	63319	453434
1838	63364	453473
1839	63389	453375
1840	63434	453415
1841	63458	453304
1842	63499	453316
1843	63542	453339
1844	63564	453221
1845	63602	453210
1846	63629	453120
1847	63668	453117
1848	63687	452979
1849	63732	453015
1850	63765	452974
1851	63811	453016
1852	63836	452921
1853	63852	452752
1854	63894	452771
1855	63915	452639
1856	63951	452622
1857	63971	452482
1858	64007	452456
1859	64030	452342
1860	64079	452409
1861	64101	452291
1862	64140	452291
1863	64164	452179
1864	64200	452156
1865	64221	452026
1866	64287	452219
1867	64340	452313
1868	64371	452251
1869	64418	452304
1870	64434	452146
1871	64503	452353
1872	64524	452226
1873	64570	452267
1874	64591	452142
1875	64631	452147
1876	64671	452150
1877	64701	452084
1878	64719	451933
1879	64763	451969
1880	64807	452000
1881	64855	452055
1882	64884	451984
1883	64924	451987
1884	64940	451826
1885	64980	451834
1886	65007	451748
1887	65057	451818
1888	65086	451744
1889	65122	451723
1890	65148	451631
1891	65188	451631
1892	65204	451471
1893	65252	451530
1894	65292	451531
1895	65344	451619
1896	65366	451503
1897	65383	451343
1898	65403	451214
1899	65422	451072
1900	65468	451119
1901	65492	451009
1902	65536	451044
1903	65557	450917
1904	65602	450953
1905	65625	450837
1906	65669	450868
1907	65689	450736
1908	65737	450797
1909	65752	450625
1910	65796	450662
1911	65828	450609
1912	65870	450624
1913	65890	450491
1914	65929	450492
1915	65954	450393
1916	65998	450423
1917	66018	450291
1918	66065	450340
1919	66088	450229
1920	66134	450270
1921	66155	450145
1922	66201	450187
1923	66219	450044
1924	66258	450040
1925	66277	449901
1926	66320	449923
1927	66371	450001
1928	66409	449992
1929	66429	449864
1930	66480	449936
1931	66526	449982
1932	66559	449938
1933	66583	449836
1934	66628	449874
1935	66649	449743
1936	66695	449791
1937	66719	449683
1938	66782	449842
1939	66805	449733
1940	66847	449749
1941	66887	449749
1942	66979	450100
1943	67006	450019
1944	67046	450024
1945	67065	449882
1946	67107	449898
1947	67148	449907
1948	67174	449817
1949	67218	449843
1950	67239	449725
1951	67281	449738
1952	67308	449651
1953	67336	449577
1954	67389	449668
1955	67433	449697
1956	67453	449563
1957	67473	449429
1958	67491	449290
1959	67540	449352
1960	67567	449267
1961	67615	449322
1962	67636	449199
1963	67667	449140
1964	67688	449019
1965	67716	448941
1966	67736	448811
1967	67767	448750
1968	67786	448616
1969	67801	448451
1970	67848	448504
1971	67876	448428
1972	67919	448447
1973	67940	448325
1974	67974	448285
1975	68003	448216
1976	68042	448213
1977	68061	448078
1978	68112	448149
1979	68146	448111
1980	68180	448075
1981	68225	448114
1982	68253	448034
1983	68301	448088
1984	68321	447963
1985	68355	447925
1986	68375	447795
1987	68420	447831
1988	68490	448027
1989	68535	448065
1990	68561	447974
1991	68585	447870
1992	68628	447892
1993	68649	447771
1994	68682	447730
1995	68709	447645
1996	68751	447660
1997	68794	447679
1998	68818	447577
1999	68863	447615
2000	68887	447510
2001	68940	447599
2002	68962	447483
2003	69006	447507
2004	69025	447377
2005	69061	447352
2006	69085	447249
2007	69126	447254
2008	69146	447126
2009	69177	447071
2010	69211	447033
2011	69231	446908
2012	69279	446958
2013	69296	446811
2014	69342	446856
2015	69365	446748
2016	69438	446957
2017	69465	446878
2018	69485	446754
2019	69504	446618
2020	69555	446692
2021	69593	446675
2022	69625	446625
2023	69667	446644
2024	69686	446509
2025	69729	446529
2026	69749	446405
2027	69789	446406
2028	69811	446290
2029	69853	446307
2030	69885	446254
2031	69921	446233
2032	69942	446109
2033	69989	446158
2034	70018	446085
2035	70059	446096
2036	70083	445994
2037	70123	445998
2038	70148	445903
2039	70188	445901
2040	70234	445945
2041	70258	445843
2042	70304	445879
2043	70329	445789
2044	70373	445815
2045	70392	445684
2046	70449	445788
2047	70487	445779
2048	70509	445662
2049	70583	445881
2050	70651	446055
2051	70702	446131
2052	70726	446025
2053	70760	445990
2054	70788	445915
2055	70831	445938
2056	70871	445934
2057	70900	445867
2058	70938	445855
2059	70962	445757
2060	71007	445788
2061	71027	445663
2062	71075	445713
2063	71098	445604
2064	71135	445589
2065	71155	445464
2066	71195	445465
2067	71216	445345
2068	71261	445372
2069	71284	445272
2070	71322	445258
2071	71338	445110
2072	71381	445129
2073	71405	445027
2074	71449	445051
2075	71471	444942
2076	71535	445087
2077	71562	445007
2078	71651	445315
2079	71693	445324
2080	71717	445230
2081	71757	445229
2082	71781	445127
2083	71821	445124
2084	71849	445054
2085	71891	445062
2086	71916	444972
2087	71961	445003
2088	71995	444965
2089	72045	445025
2090	72070	444936
2091	72092	444822
2092	72129	444806
2093	72147	444670
2094	72191	444692
2095	72209	444556
2096	72250	444563
2097	72275	444470
2098	72320	444502
2099	72341	444383
2100	72375	444345
2101	72399	444244
2102	72436	444227
2103	72457	444112
2104	72506	444168
2105	72569	444308
2106	72596	444227
2107	72624	444154
2108	72651	444074
2109	72677	443985
2110	72724	444030
2111	72764	444030
2112	72801	444009
2113	72837	443985
2114	72862	443895
2115	72916	443976
2116	72942	443891
2117	72979	443870
2118	72995	443727
2119	73043	443772
2120	73081	443759
2121	73171	444065
2122	73246	444271
2123	73299	444353
2124	73359	444471
2125	73401	444480
2126	73448	444524
2127	73478	444462
2128	73521	444477
2129	73590	444653
2130	73624	444616
2131	73652	444538
2132	73698	444575
2133	73726	444499
2134	73752	444417
2135	73794	444426
2136	73835	444432
2137	73867	444380
2138	73904	444361
2139	73928	444259
2140	73978	444320
2141	74003	444225
2142	74044	444229
2143	74070	444144
2144	74118	444189
2145	74161	444209
2146	74189	444136
2147	74230	444137
2148	74253	444036
2149	74293	444036
2150	74315	443924
2151	74350	443891
2152	74374	443793
2153	74423	443847
2154	74440	443708
2155	74483	443725
2156	74499	443578
2157	74564	443722
2158	74649	443991
2159	74694	444016
2160	74720	443929
2161	74745	443840
2162	74769	443741
2163	74788	443616
2164	74825	443598
2165	74845	443475
2166	74893	443520
2167	74910	443379
2168	74949	443373
2169	74975	443285
2170	75022	443326
2171	75042	443208
2172	75091	443256
2173	75112	443144
2174	75153	443144
2175	75170	443006
2176	75205	442978
2177	75229	442878
2178	75269	442875
2179	75294	442784
2180	75336	442795
2181	75359	442691
2182	75399	442693
2183	75456	442788
2184	75482	442705
2185	75539	442800
2186	75565	442715
2187	75603	442702
2188	75627	442604
2189	75696	442770
2190	75738	442781
2191	75764	442694
2192	75782	442566
2193	75804	442458
2194	75844	442455
2195	75859	442304
2196	75898	442299
2197	75922	442199
2198	75967	442230
2199	75992	442138
2200	76036	442160
2201	76058	442051
2202	76096	442036
2203	76121	441944
2204	76160	441938
2205	76202	441947
2206	76243	441950
2207	76265	441839
2208	76307	441851
2209	76324	441716
2210	76367	441728
2211	76390	441630
2212	76439	441677
2213	76460	441566
2214	76498	441549
2215	76521	441446
2216	76584	441575
2217	76612	441503
2218	76652	441501
2219	76792	442076
2220	76853	442193
2221	76875	442087
2222	76926	442143
2223	76947	442032
2224	76988	442033
2225	77010	441927
2226	77062	441991
2227	77078	441852
2228	77130	441918
2229	77172	441926
2230	77200	441853
2231	77241	441853
2232	77272	441801
2233	77322	441853
2234	77365	441866
2235	77392	441787
2236	77418	441704
2237	77442	441607
2238	77483	441609
2239	77505	441506
2240	77548	441517
2241	77569	441408
2242	77596	441325
2243	77612	441189
2244	77646	441147
2245	77665	441024
2246	77710	441048
2247	77731	440941
2248	77765	440902
2249	77788	440800
2250	77869	441030
2251	77898	440961
2252	77916	440837
2253	77941	440745
2254	77970	440682
2255	77991	440567
2256	78038	440606
2257	78056	440477
2258	78102	440508
2259	78125	440403
2260	78167	440412
2261	78187	440295
2262	78231	440313
2263	78252	440207
2264	78294	440212
2265	78319	440121
2266	78363	440140
2267	78387	440046
2268	78428	440049
2269	78467	440041
2270	78489	439937
2271	78535	439962
2272	78562	439889
2273	78582	439770
2274	78600	439646
2275	78643	439656
2276	78663	439539
2277	78686	439440
2278	78743	439531
2279	78767	439439
2280	78791	439344
2281	78828	439326
2282	78856	439254
2283	78949	439543
2284	78994	439570
2285	79010	439430
2286	79038	439361
2287	79076	439346
2288	79101	439259
2289	79136	439227
2290	79156	439110
2291	79199	439123
2292	79218	439003
2293	79269	439059
2294	79292	438957
2295	79328	438932
2296	79358	438870
2297	79401	438886
2298	79429	438813
2299	79470	438817
2300	79493	438719
2301	79531	438700
2302	79551	438586
2303	79593	438592
2304	79619	438510
2305	79656	438490
2306	79677	438379
2307	79719	438390
2308	79743	438297
2309	79779	438270
2310	79796	438138
2311	79834	438122
2312	79858	438031
2313	79899	438028
2314	79918	437909
2315	79986	438059
2316	80028	438066
2317	80060	438018
2318	80101	438017
2319	80121	437904
2320	80162	437908
2321	80189	437830
2322	80229	437826
2323	80257	437755
2324	80304	437789
2325	80321	437660
2326	80371	437706
2327	80391	437596
2328	80432	437596
2329	80460	437526
2330	80499	437515
2331	80532	437473
2332	80569	437451
2333	80589	437336
2334	80632	437350
2335	80662	437288
2336	80689	437217
2337	80708	437095
2338	80763	437173
2339	80792	437106
2340	80811	436991
2341	80835	436897
2342	80862	436823
2343	80901	436812
2344	80928	436735
2345	80972	436753
2346	81041	436904
2347	81078	436887
2348	81135	436970
2349	81168	436926
2350	81186	436805
2351	81225	436796
2352	81246	436689
2353	81293	436717
2354	81313	436609
2355	81353	436604
2356	81376	436504
2357	81410	436466
2358	81432	436365
2359	81466	436328
2360	81507	436331
2361	81538	436275
2362	81568	436214
2363	81614	436243
2364	81638	436152
2365	81683	436172
2366	81704	436068
2367	81750	436092
2368	81775	436008
2369	81814	435997
2370	81832	435875
2371	81863	435823
2372	81904	435823
2373	81931	435750
2374	81978	435782
2375	82010	435734
2376	82091	435942
2377	82117	435864
2378	82160	435875
2379	82185	435789
2380	82236	435840
2381	82263	435766
2382	82314	435823
2383	82337	435723
2384	82384	435755
2385	82406	435654
2386	82438	435607
2387	82482	435621
2388	82524	435630
2389	82590	435761
2390	82637	435791
2391	82664	435714
2392	82698	435679
2393	82722	435588
2394	82767	435608
2395	82784	435481
2396	82829	435500
2397	82851	435400
2398	82896	435421
2399	82920	435332
2400	82967	435363
2401	82991	435273
2402	83034	435283
2403	83094	435382
2404	83158	435501
2405	83181	435407
2406	83205	435316
2407	83267	435424
2408	83306	435411
2409	83328	435312
2410	83356	435244
2411	83392	435219
2412	83412	435108
2413	83457	435126
2414	83503	435152
2415	83528	435066
2416	83567	435056
2417	83594	434982
2418	83640	435007
2419	83663	434912
2420	83680	434783
2421	83701	434678
2422	83714	434532
2423	83763	434577
2424	83785	434475
2425	83825	434467
2426	83844	434353
2427	83884	434346
2428	83904	434236
2429	83949	434257
2430	83979	434199
2431	84020	434198
2432	84046	434119
2433	84066	434012
2434	84117	434058
2435	84165	434093
2436	84188	433998
2437	84226	433982
2438	84273	434012
2439	84297	433923
2440	84340	433933
2441	84366	433856
2442	84405	433841
2443	84437	433796
2444	84483	433821
2445	84500	433693
2446	84519	433582
2447	84537	433461
2448	84558	433358
2449	84599	433357
2450	84621	433258
2451	84648	433184
2452	84686	433168
2453	84754	433303
2454	84785	433254
2455	84829	433268
2456	84859	433208
2457	84901	433211
2458	84946	433232
2459	84972	433154
2460	85010	433135
2461	85033	433039
2462	85057	432953
2463	85076	432840
2464	85097	432736
2465	85119	432640
2466	85210	432889
2467	85234	432803
2468	85262	432734
2469	85293	432684
2470	85324	432630
2471	85354	432574
2472	85393	432563
2473	85417	432475
2474	85471	432539
2475	85495	432452
2476	85537	432454
2477	85558	432350
2478	85615	432429
2479	85666	432478
2480	85691	432394
2481	85734	432403
2482	85764	432344
2483	85786	432248
2484	85812	432170
2485	85855	432176
2486	85876	432073
2487	85919	432082
2488	85941	431987
2489	85992	432037
2490	86032	432027
2491	86055	431933
2492	86103	431969
2493	86125	431870
2494	86161	431844
2495	86183	431743
2496	86279	432019
2497	86305	431944
2498	86345	431935
2499	86370	431852
2500	86410	431843
2501	86435	431762
2502	86487	431813
2503	86531	431830
2504	86555	431740
2505	86596	431740
2506	86623	431664
2507	86667	431677
2508	86682	431545
2509	86726	431556
2510	86751	431477
2511	86771	431372
2512	86791	431265
2513	86815	431174
2514	86833	431060
2515	86879	431084
2516	86904	431002
2517	86945	430997
2518	86968	430906
2519	87012	430921
2520	87031	430808
2521	87077	430831
2522	87098	430727
2523	87138	430722
2524	87163	430638
2525	87206	430647
2526	87227	430546
2527	87268	430541
2528	87318	430583
2529	87362	430595
2530	87401	430586
2531	87431	430529
2532	87456	430445
2533	87483	430375
2534	87520	430353
2535	87541	430252
2536	87579	430233
2537	87602	430140
2538	87648	430162
2539	87671	430071
2540	87707	430046
2541	87733	429968
2542	87771	429953
2543	87810	429938
2544	87841	429890
2545	87888	429917
2546	87937	429949
2547	87973	429924
2548	87991	429809
2549	88025	429770
2550	88052	429701
2551	88089	429676
2552	88119	429620
2553	88148	429557
2554	88177	429498
2555	88232	429564
2556	88257	429483
2557	88298	429481
2558	88472	430124
2559	88492	430018
2560	88533	430015
2561	88558	429931
2562	88577	429824
2563	88623	429843
2564	88648	429763
2565	88686	429746
2566	88704	429629
2567	88743	429619
2568	88767	429533
2569	88811	429542
2570	88835	429459
2571	88876	429453
2572	88894	429340
2573	88940	429362
2574	88964	429273
2575	89014	429313
2576	89045	429262
2577	89066	429162
2578	89109	429167
2579	89126	429053
2580	89176	429091
2581	89205	429031
2582	89242	429008
2583	89266	428923
2584	89305	428908
2585	89332	428836
2586	89373	428835
2587	89397	428747
2588	89444	428773
2589	89482	428757
2590	89582	429034
2591	89614	428988
2592	89646	428942
2593	89677	428889
2594	89718	428885
2595	89736	428770
2596	89777	428770
2597	89799	428674
2598	89842	428681
2599	89862	428573
2600	89907	428591
2601	89930	428500
2602	89966	428474
2603	89989	428383
2604	90025	428354
2605	90059	428315
2606	90081	428224
2607	90120	428210
2608	90142	428118
2609	90184	428116
2610	90229	428133
2611	90256	428060
2612	90273	427945
2613	90316	427951
2614	90342	427875
2615	90382	427867
2616	90407	427786
2617	90454	427809
2618	90476	427714
2619	90512	427689
2620	90598	427897
2621	90622	427813
2622	90667	427827
2623	90685	427712
2624	90724	427699
2625	90746	427606
2626	90788	427610
2627	90812	427522
2628	90852	427513
2629	90874	427422
2630	90914	427413
2631	90935	427311
2632	90976	427309
2633	90996	427208
2634	91041	427222
2635	91070	427159
2636	91111	427156
2637	91130	427048
2638	91164	427012
2639	91206	427014
2640	91231	426933
2641	91272	426930
2642	91295	426841
2643	91334	426825
2644	91362	426762
2645	91398	426733
2646	91424	426658
2647	91463	426645
2648	91481	426535
2649	91524	426536
2650	91548	426453
2651	91653	426746
2652	91677	426664
2653	91736	426743
2654	91757	426644
2655	91800	426652
2656	91828	426584
2657	91866	426568
2658	91885	426461
2659	91931	426478
2660	91964	426436
2661	91999	426406
2662	92019	426303
2663	92066	426327
2664	92086	426224
2665	92133	426246
2666	92160	426178
2667	92210	426216
2668	92232	426121
2669	92274	426123
2670	92300	426049
2671	92341	426044
2672	92374	425998
2673	92413	425985
2674	92435	425894
2675	92477	425894
2676	92500	425806
2677	92519	425699
2678	92566	425721
2679	92589	425634
2680	92631	425635
2681	92712	425813
2682	92743	425761
2683	92783	425754
2684	92811	425689
2685	92850	425673
2686	92874	425591
2687	92909	425560
2688	92927	425447
2689	92973	425467
2690	92995	425376
2691	93035	425363
2692	93056	425269
2693	93101	425281
2694	93121	425178
2695	93170	425211
2696	93215	425224
2697	93245	425169
2698	93295	425206
2699	93320	425126
2700	93367	425150
2701	93391	425065
2702	93437	425085
2703	93464	425016
2704	93509	425027
2705	93529	424924
2706	93574	424938
2707	93596	424848
2708	93638	424848
2709	93667	424787
2710	93777	425096
2711	93832	425152
2712	93877	425167
2713	93912	425133
2714	93956	425137
2715	93981	425061
2716	94024	425067
2717	94047	424980
2718	94090	424981
2719	94123	424940
2720	94150	424870
2721	94172	424781
2722	94210	424760
2723	94226	424644
2724	94261	424607
2725	94298	424584
2726	94346	424613
2727	94370	424527
2728	94415	424541
2729	94436	424445
2730	94474	424426
2731	94495	424331
2732	94541	424347
2733	94563	424256
2734	94582	424150
2735	94631	424179
2736	94648	424067
2737	94695	424087
2738	94708	423958
2739	94779	424087
2740	94834	424141
2741	94861	424073
2742	94925	424170
2743	94979	424223
2744	95005	424150
2745	95035	424093
2746	95076	424086
2747	95096	423989
2748	95134	423968
2749	95155	423874
2750	95196	423866
2751	95216	423770
2752	95271	423823
2753	95313	423821
2754	95342	423765
2755	95423	423934
2756	95452	423876
2757	95502	423910
2758	95523	423813
2759	95559	423787
2760	95583	423704
2761	95629	423718
2762	95656	423649
2763	95702	423666
2764	95726	423587
2765	95757	423533
2766	95779	423442
2767	95865	423635
2768	95891	423562
2769	95921	423508
2770	95986	423607
2771	96020	423572
2772	96063	423572
2773	96085	423483
2774	96132	423503
2775	96155	423415
2776	96191	423388
2777	96210	423286
2778	96252	423280
2779	96276	423200
2780	96325	423228
2781	96352	423161
2782	96393	423154
2783	96421	423091
2784	96464	423091
2785	96486	423004
2786	96526	422991
2787	96560	422952
2788	96593	422911
2789	96613	422812
2790	96655	422809
2791	96678	422724
2792	96720	422722
2793	96737	422612
2794	96779	422609
2795	96799	422511
2796	96841	422510
2797	96877	422480
2798	96946	422593
2799	96994	422620
2800	97017	422533
2801	97061	422538
2802	97085	422460
2803	97126	422452
2804	97147	422356
2805	97198	422392
2806	97216	422288
2807	97255	422271
2808	97278	422184
2809	97333	422239
2810	97352	422137
2811	97405	422181
2812	97433	422119
2813	97482	422145
2814	97525	422148
2815	97547	422059
2816	97600	422105
2817	97620	422007
2818	97664	422012
2819	97688	421931
2820	97729	421922
2821	97750	421828
2822	97783	421788
2823	97807	421706
2824	97843	421679
2825	97873	421624
2826	97924	421660
2827	97973	421687
2828	98000	421620
2829	98023	421535
2830	98043	421439
2831	98090	421456
2832	98111	421362
2833	98146	421332
2834	98169	421246
2835	98215	421258
2836	98236	421167
2837	98276	421153
2838	98297	421063
2839	98339	421060
2840	98367	420996
2841	98416	421024
2842	98463	421041
2843	98489	420971
2844	98537	420991
2845	98567	420935
2846	98604	420913
2847	98643	420896
2848	98686	420896
2849	98710	420816
2850	98764	420867
2851	98786	420778
2852	98844	420841
2853	98874	420789
2854	98926	420826
2855	99073	421268
2856	99134	421349
2857	99169	421314
2858	99208	421297
2859	99230	421209
2860	99270	421197
2861	99292	421108
2862	99335	421107
2863	99356	421014
2864	99401	421026
2865	99420	420924
2866	99464	420927
2867	99499	420893
2868	99530	420845
2869	99553	420761
2870	99568	420642
2871	99605	420616
2872	99628	420534
2873	99669	420526
2874	99694	420449
2875	99740	420465
2876	99763	420381
2877	99811	420401
2878	99831	420306
2879	99869	420285
2880	99901	420237
2881	99967	420336
2882	99999	420287
2883	100040	420282
2884	100068	420216
2885	100118	420245
2886	100186	420353
2887	100209	420267
2888	100250	420259
2889	100286	420230
2890	100321	420197
2891	100342	420104
2892	100432	420304
2893	100494	420380
2894	100538	420388
2895	100567	420327
2896	100613	420341
2897	100658	420348
2898	100682	420267
2899	100722	420254
2900	100743	420164
2901	100781	420144
2902	100806	420067
2903	100860	420115
2904	100889	420052
2905	100932	420052
2906	100949	419947
2907	101001	419981
2908	101016	419865
2909	101052	419835
2910	101074	419750
2911	101116	419742
2912	101142	419672
2913	101238	419895
2914	101287	419919
2915	101314	419851
2916	101360	419862
2917	101385	419786
2918	101435	419814
2919	101459	419737
2920	101507	419758
2921	101533	419686
2922	101570	419661
2923	101590	419566
2924	101629	419548
2925	101664	419512
2926	101719	419561
2927	101742	419478
2928	101783	419470
2929	101809	419400
2930	101831	419313
2931	101851	419215
2932	101872	419124
2933	101907	419091
2934	101934	419025
2935	101979	419034
2936	102007	418969
2937	102033	418898
2938	102074	418892
2939	102091	418781
2940	102129	418763
2941	102153	418683
2942	102193	418670
2943	102214	418579
2944	102321	418840
2945	102347	418769
2946	102368	418678
2947	102417	418703
2948	102448	418653
2949	102473	418579
2950	102513	418565
2951	102540	418498
2952	102580	418484
2953	102604	418408
2954	102640	418378
2955	102667	418310
2956	102715	418330
2957	102733	418227
2958	102771	418207
2959	102801	418150
2960	102846	418159
2961	102867	418067
2962	102906	418052
2963	102929	417970
2964	102968	417953
2965	102998	417898
2966	103042	417898
2967	103062	417804
2968	103103	417795
2969	103126	417713
2970	103168	417709
2971	103187	417612
2972	103224	417585
2973	103245	417497
2974	103293	417512
2975	103345	417547
2976	103369	417473
2977	103425	417520
2978	103448	417440
2979	103491	417436
2980	103509	417338
2981	103551	417333
2982	103578	417263
2983	103617	417246
2984	103642	417175
2985	103690	417193
2986	103717	417126
2987	103761	417129
2988	103782	417039
2989	103820	417020
2990	103854	416981
2991	103898	416982
2992	103918	416888
2993	103957	416872
2994	104004	416887
2995	104027	416803
2996	104049	416718
2997	104092	416717
2998	104106	416599
2999	104148	416595
3000	104176	416533
3001	104214	416510
3002	104235	416422
3003	104281	416432
3004	104315	416393
3005	104365	416422
3006	104409	416422
3007	104438	416365
3008	104454	416256
3009	104477	416174
3010	104495	416074
3011	104542	416088
3012	104563	415996
3013	104603	415985
3014	104619	415877
3015	104660	415863
3016	104680	415773
3017	104723	415772
3018	104749	415702
3019	104788	415685
3020	104807	415586
3021	104846	415570
3022	104866	415477
3023	104923	415530
3024	104992	415632
3025	105040	415648
3026	105075	415616
3027	105117	415611
3028	105149	415565
3029	105198	415584
3030	105238	415573
3031	105260	415486
3032	105305	415491
3033	105330	415420
3034	105370	415407
3035	105431	415476
3036	105480	415498
3037	105523	415494
3038	105547	415419
3039	105591	415418
3040	105611	415325
3041	105655	415327
3042	105678	415245
3043	105700	415161
3044	105719	415067
3045	105768	415086
3046	105790	415002
3047	105823	414962
3048	105846	414880
3049	105885	414863
3050	105919	414823
3051	105955	414795
3052	105979	414719
3053	106033	414759
3054	106052	414665
3055	106101	414684
3056	106119	414585
3057	106165	414592
3058	106192	414528
3059	106228	414500
3060	106244	414392
3061	106287	414390
3062	106307	414297
3063	106358	414325
3064	106393	414294
3065	106419	414222
3066	106500	414370
3067	106529	414310
3068	106572	414309
3069	106603	414262
3070	106636	414217
3071	106686	414242
3072	106719	414201
3073	106739	414109
3074	106777	414087
3075	106801	414012
3076	106822	413923
3077	106860	413904
3078	106883	413822
3079	106926	413817
3080	106946	413727
3081	106990	413728
3082	107022	413684
3083	107071	413704
3084	107103	413659
3085	107142	413641
3086	107162	413548
3087	107207	413556
3088	107230	413473
3089	107270	413460
3090	107300	413407
3091	107341	413398
3092	107356	413285
3093	107399	413282
3094	107421	413200
3095	107463	413191
3096	107507	413194
3097	107590	413343
3098	107647	413394
3099	107716	413492
3100	107739	413411
3101	107780	413402
3102	107806	413335
3103	107845	413316
3104	107867	413231
3105	107912	413236
3106	107945	413195
3107	107984	413177
3108	108007	413095
3109	108047	413082
3110	108072	413008
3111	108130	413065
3112	108154	412989
3113	108201	412998
3114	108224	412921
3115	108255	412870
3116	108281	412804
3117	108332	412829
3118	108359	412766
3119	108405	412775
3120	108429	412697
3121	108504	412816
3122	108571	412907
3123	108768	413486
3124	108800	413442
3125	108835	413406
3126	108857	413324
3127	108900	413319
3128	108920	413228
3129	108964	413231
3130	108992	413167
3131	109028	413138
3132	109053	413065
3133	109086	413026
3134	109108	412941
3135	109148	412927
3136	109174	412858
3137	109217	412856
3138	109248	412803
3139	109273	412735
3140	109291	412635
3141	109322	412586
3142	109346	412509
3143	109385	412491
3144	109415	412439
3145	109465	412460
3146	109491	412393
3147	109533	412387
3148	109559	412317
3149	109600	412308
3150	109620	412216
3151	109661	412203
3152	109681	412116
3153	109724	412111
3154	109744	412020
3155	109854	412266
3156	109901	412276
3157	109936	412243
3158	109965	412188
3159	110018	412222
3160	110041	412142
3161	110079	412118
3162	110101	412036
3163	110144	412032
3164	110165	411946
3165	110210	411949
3166	110237	411886
3167	110278	411874
3168	110293	411766
3169	110329	411735
3170	110356	411668
3171	110399	411665
3172	110421	411584
3173	110469	411599
3174	110504	411564
3175	110535	411516
3176	110560	411443
3177	110608	411457
3178	110632	411381
3179	110670	411359
3180	110685	411251
3181	110735	411273
3182	110767	411226
3183	110816	411244
3184	110917	411455
3185	110948	411408
3186	110976	411349
3187	111021	411352
3188	111049	411289
3189	111089	411275
3190	111134	411278
3191	111164	411225
3192	111214	411245
3193	111242	411185
3194	111285	411180
3195	111300	411072
3196	111347	411082
3197	111374	411018
3198	111426	411047
3199	111443	410947
3200	111496	410978
3201	111523	410915
3202	111572	410934
3203	111593	410846
3204	111633	410832
3205	111658	410762
3206	111717	410814
3207	111739	410732
3208	111780	410719
3209	111808	410662
3210	111849	410649
3211	111867	410552
3212	111902	410519
3213	111990	410678
3214	112024	410640
3215	112045	410556
3216	112069	410480
3217	112089	410390
3218	112136	410402
3219	112160	410324
3220	112178	410230
3221	112234	410272
